first_name,last_name,state,job_title,salary,tenure,credit_score,age,sex,loan_amount,interest_rate,checking_savings,existing_debt
Inna,Paolone,CA,Occupational Therapist,$27077.05,13,492,48,F,$242123.35,2.9,9258.43,$47348.10
Martyn,Ozelton,TX,VP Sales,$39709.15,25,362,24,M,$390780.39,3.8,4121.08,$57732.00
Nickie,Bricklebank,AZ,Tax Accountant,$54836.21,18,388,70,M,$460741.76,2.7,9898.51,$1410.82
Bob,Sculley,CT,Safety Technician I,$30391.93,15,616,28,M,$466804.36,3.6,5642.92,$44728.97
Nance,Harlin,VA,Environmental Specialist,$46846.01,12,749,65,F,$139914.62,3.1,7487.47,$38112.95
Hart,Murney,AL,VP Quality Control,$38709.85,21,507,67,M,$26.77,3.6,141.27,$26883.83
Noah,Iddison,AL,Dental Hygienist,$53080.70,24,375,24,M,$281104.12,3.3,9875.84,$18682.39
Arte,Shervington,SD,Cost Accountant,$33878.91,3,394,46,M,$381992.97,3.9,1692.49,$19772.74
Dannel,Hornbuckle,TX,Analyst Programmer,$49647.33,28,653,45,M,$498000.04,4.0,7366.19,$28018.04
Lil,Wroe,TX,Environmental Specialist,$32160.14,29,656,31,F,$14577.92,3.6,-148.79,$73291.14
Cleavland,Archell,IL,Product Engineer,$55488.22,4,516,31,M,$334426.38,3.7,5065.82,$62769.53
Giacinta,Stove,VA,Computer Systems Analyst II,$50758.52,10,606,66,F,$347221.39,3.4,2213.36,$14902.89
Suzy,Stitch,KY,Product Engineer,$39361.43,2,810,36,F,$489250.09,3.1,7617.25,$27438.14
Gisela,Maundrell,PA,Nuclear Power Engineer,$51576.22,17,829,77,F,$374326.21,3.1,-983.27,$2193.96
Loni,Plumley,CT,Compensation Analyst,$57144.88,2,500,30,F,$204787.83,2.8,2542.15,$55918.26
Teressa,Stroban,MD,Human Resources Manager,$53963.42,10,400,23,F,$349794.87,4.0,28.11,$23976.77
Dill,McIsaac,LA,Software Engineer I,$32457.74,7,409,58,M,$354737.88,3.0,3618.43,$7904.34
Arel,Avent,DC,Marketing Manager,$30331.53,23,626,40,M,$20633.85,2.5,315.07,$61803.31
Hamil,McMurthy,WV,Cost Accountant,$44840.38,6,456,57,M,$340388.30,3.7,2223.66,$12418.17
Devondra,Bower,DC,Senior Developer,$52125.09,4,383,80,F,$104889.38,2.8,1251.17,$36461.98
Nalani,Padell,CA,Data Coordiator,$36179.87,2,780,42,F,$294485.62,3.1,7701.66,$56638.35
Uta,McTerry,CA,Software Test Engineer III,$36060.92,4,563,32,F,$120429.96,3.7,4949.43,$20749.93
Giorgi,Tubb,LA,VP Sales,$59309.29,14,806,26,M,$455639.87,3.5,5157.57,$17525.92
Wallace,Barth,IN,Marketing Assistant,$58020.85,9,800,57,M,$446825.23,3.1,1683.83,$32885.46
Jean,Burgoin,CO,Engineer I,$40357.87,27,427,31,M,$214417.17,3.9,2951.74,$281.02
Tessi,Wickie,IA,Cost Accountant,$54453.41,27,456,27,F,$317035.15,3.4,9739.33,$7800.22
Layne,Kirstein,VA,Database Administrator IV,$34505.04,19,652,33,F,$373650.02,3.6,8881.92,$55509.35
Aggi,Shapera,VA,Assistant Manager,$30556.56,6,430,69,F,$299635.81,2.9,8835.79,$12712.21
Esra,Asling,DC,Product Engineer,$40983.17,15,595,82,M,$422857.56,2.6,5641.96,$28390.13
Minta,Kemmons,OK,VP Marketing,$37340.41,16,659,82,F,$11882.71,3.8,253.25,$58127.73
Leese,Brigshaw,NC,Food Chemist,$56260.81,10,793,74,F,$61572.94,3.8,4767.61,$37603.22
Heloise,Vesty,CT,VP Accounting,$28446.32,27,693,67,F,$411355.54,3.4,7530.34,$39418.58
Dane,Bayford,OH,Assistant Manager,$32061.06,15,389,62,M,$67341.89,3.9,6618.46,$66160.19
Rickie,Roxby,AL,Civil Engineer,$59459.62,7,565,48,M,$233561.73,3.8,7012.57,$60652.35
Sheila,Zorzenoni,FL,Speech Pathologist,$49448.32,25,439,70,F,$121116.73,3.0,9750.46,$23801.46
Mylo,Lyste,CT,Human Resources Assistant IV,$57060.37,11,506,50,M,$356426.29,3.7,792.53,$16761.78
Veronica,Orknay,PA,Geologist IV,$52060.26,10,656,48,F,$177873.46,2.7,4140.73,$33948.47
Hobey,Pont,AZ,Tax Accountant,$37832.02,21,617,58,M,$60844.57,3.6,5093.81,$23288.56
Dex,Grayland,FL,Financial Analyst,$54462.52,5,494,41,M,$11463.19,3.5,-489.19,$4188.52
Tye,Meneo,FL,Dental Hygienist,$40756.13,29,510,79,M,$130837.97,4.0,4573.56,$51522.13
Leesa,Casaccio,WI,Operator,$56184.55,30,842,84,F,$448947.96,2.7,-843.23,$39710.90
Eddi,Spinetti,CA,Staff Scientist,$41994.70,27,362,40,F,$201731.99,2.7,453.65,$68119.16
Westbrooke,Pawlett,FL,Geological Engineer,$28600.78,5,800,25,M,$10010.97,3.3,2101.28,$70899.28
Reginauld,Persent,FL,Accountant I,$50186.16,9,608,31,M,$231904.15,3.6,2376.68,$51229.51
Bogart,Zelake,SC,Graphic Designer,$30231.95,11,451,37,M,$54313.66,4.0,2481.93,$25146.81
Cordie,Dallaway,TX,Sales Representative,$54964.71,8,396,22,F,$186837.10,2.9,2915.1,$39900.04
Cesar,Guess,MI,Librarian,$27764.41,1,622,81,M,$58346.91,3.7,3329.15,$60891.58
Gisele,Klampt,WV,Assistant Media Planner,$28658.66,29,817,66,F,$436751.16,3.4,5534.84,$10015.86
Bartlet,Searchwell,MI,VP Sales,$33164.28,12,842,28,M,$188981.71,4.0,9055.26,$29320.46
Jessey,Woller,TX,Recruiter,$39737.61,4,657,28,M,$263845.61,3.5,9592.71,$4264.20
Eloise,Poznan,TX,Payment Adjustment Coordinator,$44108.15,19,392,37,F,$318616.23,2.6,4109.93,$74011.35
Edan,Bummfrey,GA,Chemical Engineer,$47257.89,9,428,71,M,$105408.82,3.7,9031.62,$68665.14
Gilbert,Ferrino,WA,Associate Professor,$38095.43,25,710,68,M,$234140.50,3.2,9714.97,$63646.98
Addie,Gerauld,MN,VP Quality Control,$45548.32,11,482,77,F,$253258.18,3.3,3864.15,$26530.11
Thorndike,Romand,WA,VP Quality Control,$34390.77,3,840,52,M,$223013.83,2.6,7891.03,$58229.20
Gaile,Milton,TX,Librarian,$54202.42,17,679,55,M,$196610.78,3.0,4100.16,$4863.22
Warde,Rigby,TX,Analog Circuit Design manager,$37849.12,15,790,44,M,$302843.38,3.0,3655.46,$37884.02
Delcina,MacHarg,IN,VP Quality Control,$54979.95,29,711,71,F,$445976.33,3.8,6651.19,$73041.69
Lorrayne,Naisey,PA,Associate Professor,$40694.55,23,832,42,F,$264248.66,2.6,8321.58,$53630.03
Rivalee,Speaks,CA,Research Associate,$39183.58,13,792,82,F,$340469.39,3.3,8551.04,$38595.87
Kev,Brixey,CA,VP Accounting,$56318.25,25,436,38,M,$42442.80,3.7,1948.32,$25326.70
Floyd,Vlach,CO,Software Consultant,$34365.70,24,412,24,M,$134538.80,2.6,2858.99,$973.21
Boyce,Hynde,MD,Senior Financial Analyst,$54304.00,30,582,18,M,$1454.72,3.8,3061.68,$22316.42
Giff,Gimblet,SC,Assistant Manager,$42883.79,12,715,33,M,$437616.98,3.4,203.24,$74564.08
Yanaton,McMurty,DC,Geological Engineer,$35879.35,25,628,29,M,$336007.19,3.7,7857.87,$14810.82
Dallis,Merman,TX,Dental Hygienist,$30050.25,15,371,82,M,$185052.71,3.6,7470.46,$58543.06
Hallsy,Lerohan,OH,Chief Design Engineer,$33313.88,24,693,57,M,$221642.55,3.8,8704.17,$54965.34
Abby,Wyldes,WA,Developer II,$30207.02,14,388,35,M,$134067.95,3.7,6925.96,$34357.71
Friedrick,Nockells,FL,Accounting Assistant I,$49182.99,27,471,43,M,$337013.53,2.8,4270.98,$72899.44
Bride,Zukierman,TX,Dental Hygienist,$30292.17,3,505,70,F,$246613.64,3.2,8081.29,$47332.64
Gerek,Kiernan,VA,Marketing Assistant,$41598.43,23,547,39,M,$266624.92,3.8,1632.35,$40070.27
Brigid,Ollie,TX,Staff Scientist,$39648.73,9,585,63,F,$249000.27,3.1,4840.83,$10232.75
Westleigh,Boston,CA,Human Resources Assistant I,$48338.45,4,786,78,M,$267032.95,2.6,904.17,$68366.07
Jemmie,Dani,FL,Health Coach III,$41957.91,6,781,49,F,$102518.57,2.6,9360.29,$34561.69
Elsbeth,Walas,MO,Librarian,$35129.57,19,823,33,F,$23761.75,2.6,7932.46,$7154.75
Roana,McGovern,UT,Civil Engineer,$50528.48,9,478,52,F,$70902.06,3.0,5943.89,$41072.09
Charmain,Yakhin,UT,Clinical Specialist,$50519.24,22,423,38,F,$439809.07,3.8,297.59,$38816.35
Jolene,Tevlin,TX,General Manager,$47686.32,24,467,20,F,$204274.05,2.9,4814.19,$19155.33
Putnem,Andreutti,MN,Structural Analysis Engineer,$58780.23,24,461,78,M,$210774.58,3.4,3515.6,$36049.50
Garwin,Bucklan,MN,Administrative Officer,$46814.33,16,819,52,M,$278010.10,3.8,4554.96,$56944.48
Neddie,Swafield,CA,Social Worker,$38089.40,8,541,59,M,$465278.91,3.4,4128.23,$30426.22
Ester,Sandy,CA,Director of Sales,$47208.28,12,621,23,F,$407400.40,2.7,-25.05,$27783.06
Lynelle,Shattock,MT,Senior Quality Engineer,$47722.60,7,650,85,F,$373721.76,3.8,4849.8,$21129.55
Kristofer,Gavaran,OH,VP Marketing,$48211.04,21,494,43,M,$193930.44,3.5,9143.75,$29310.65
Allene,Bamlett,DC,Food Chemist,$26728.60,26,604,80,F,$136822.19,3.7,-757.24,$15758.84
Isadore,Albinson,OH,Nuclear Power Engineer,$53975.56,7,481,57,M,$101166.03,2.6,4141.82,$2493.16
Wain,Cowwell,TX,Research Associate,$43314.79,30,559,19,M,$209879.76,3.2,5369.33,$44351.09
Isaac,Boarleyson,AZ,Web Developer II,$35826.00,1,689,29,M,$456609.02,3.9,2138.64,$1088.68
Mayer,Scemp,CA,Recruiting Manager,$27257.15,16,617,63,M,$296543.27,3.6,3827.24,$33945.34
Curran,O'Hoolahan,PA,VP Accounting,$34850.47,15,702,23,M,$22727.23,2.5,1011.99,$66580.74
Margery,Northwood,NY,Registered Nurse,$52712.35,3,639,47,F,$374368.77,3.8,7773.57,$70028.71
Christophe,Wilcott,CA,Associate Professor,$30746.50,1,680,80,M,$202328.57,3.8,7571.08,$8062.83
Haskel,Hallowell,TX,Database Administrator III,$41104.95,7,654,30,M,$285642.35,3.3,194.95,$71713.59
Jessie,Kemmer,DC,GIS Technical Architect,$36736.23,29,679,40,M,$398959.02,4.0,6494.8,$71516.92
Donalt,Izkovitch,CA,Community Outreach Specialist,$29125.63,15,718,30,M,$379521.61,3.2,1737.33,$21122.38
Ric,Carine,NJ,Staff Accountant II,$37279.57,25,632,27,M,$133927.30,2.7,1302.01,$68885.25
Jessey,Buff,GA,Software Consultant,$51724.56,10,745,30,M,$305382.80,3.1,3824.03,$58406.66
Roxanne,Neale,NC,Director of Sales,$43533.39,28,823,63,F,$174501.89,3.1,-619.26,$60868.21
Wit,Bubeer,NJ,Web Designer III,$35190.71,23,813,83,M,$59815.27,3.8,9477.21,$48631.41
Fredi,Tales,TX,Quality Control Specialist,$46883.17,19,756,81,F,$278720.87,3.4,4011.99,$53398.10
Mercedes,Coole,OH,Legal Assistant,$29265.22,19,687,53,F,$381775.43,3.4,6746.58,$30977.27
Geoffrey,Cuchey,TX,Accounting Assistant II,$37626.14,13,749,32,M,$486420.86,3.9,9034.09,$600.08
Frants,Hartridge,UT,Web Developer I,$40169.02,13,456,73,M,$353556.10,3.1,8769.71,$20684.15
Olin,Lamming,MO,Software Test Engineer I,$51369.21,21,580,41,M,$369763.79,2.9,3970.16,$54858.13
Daphna,Blockwell,TX,Systems Administrator II,$51600.03,12,656,51,F,$121453.14,2.6,1330.9,$6061.76
Selig,Marson,OK,Environmental Specialist,$47837.09,8,523,32,M,$318872.26,3.1,9995.83,$44903.16
Casper,Longcake,TX,Web Designer III,$33965.37,18,550,31,M,$328967.60,3.2,3072.59,$9919.07
Gussie,Gibbonson,TX,Help Desk Technician,$52170.59,12,659,76,F,$383925.84,3.5,1869.9,$25146.60
Flinn,Illingworth,WA,Safety Technician IV,$39303.14,16,517,43,M,$68144.80,3.2,1503.1,$48365.87
Jeniece,Geffen,WA,Electrical Engineer,$57308.26,22,830,41,F,$77047.65,3.7,3710.74,$14120.34
Kassandra,Bayliss,MO,Information Systems Manager,$36779.34,10,624,20,F,$226813.34,3.4,2239.83,$65761.09
Tabina,Celiz,LA,VP Product Management,$55699.36,8,357,50,F,$19841.19,2.8,957.49,$19198.27
Gwendolin,Bernhard,NC,Cost Accountant,$37334.38,11,821,53,F,$399336.50,3.5,-988.35,$7817.50
Kiel,Hars,MN,Electrical Engineer,$34309.18,21,653,85,M,$415969.05,3.7,2842.66,$49727.28
Kalila,Kleinplac,GA,Pharmacist,$48688.47,1,504,37,F,$412725.28,3.4,3933.5,$18165.98
Aurel,Channon,NY,Automation Specialist IV,$29680.79,5,358,34,F,$264027.56,3.0,3464.86,$73541.62
Elihu,Heine,PA,Senior Cost Accountant,$40827.98,15,522,51,M,$3023.68,2.5,8053.54,$28165.27
Baily,Kettlestringe,NY,Clinical Specialist,$36701.60,22,364,47,M,$479241.07,3.4,2769.53,$42922.84
Giacopo,Broader,MD,Graphic Designer,$36923.16,10,451,33,M,$418540.93,3.8,5773.06,$16175.21
Verge,Jamson,TX,Cost Accountant,$48717.50,29,516,67,M,$189040.87,3.4,279.87,$72577.18
Vassily,Filintsev,SD,Quality Engineer,$51037.43,25,612,68,M,$491410.97,3.1,7774.07,$27012.08
Roshelle,MacKowle,FL,Executive Secretary,$29982.26,18,751,76,F,$23742.79,3.4,3202.67,$55023.07
Francesco,Lyttle,WI,Research Nurse,$53071.96,10,655,46,M,$230401.30,3.2,4310.74,$6728.04
Amandi,Buyers,GA,Developer I,$53959.68,14,389,46,F,$68937.03,3.1,7195.03,$53255.04
Veronika,Minchi,OK,Financial Advisor,$31338.95,10,676,36,F,$173969.00,4.0,-166.75,$31166.03
Chev,Sexty,TX,Help Desk Operator,$54314.56,2,626,78,M,$276238.46,2.6,5580.41,$32007.21
Blinni,Duffrie,WV,Data Coordiator,$47491.48,9,495,83,F,$494552.57,3.0,2549.8,$39537.60
Mervin,Gooddie,LA,Research Nurse,$34243.88,14,441,20,M,$432302.21,3.0,9907.93,$72038.77
Britt,Megson,OH,Electrical Engineer,$54274.62,18,623,53,F,$312590.02,3.3,6422.01,$16932.16
Kristofor,Bushel,TN,Staff Scientist,$27495.83,8,530,80,M,$201882.19,3.6,3720.56,$66907.86
Stefano,Grandin,GA,General Manager,$58539.24,16,612,62,M,$309801.01,3.4,7322.99,$23190.24
Flin,Fernandes,LA,Payment Adjustment Coordinator,$43064.35,1,506,60,M,$237995.38,3.8,-298.38,$61555.47
Moses,Garret,VA,Software Consultant,$52324.77,6,648,50,M,$406288.00,2.7,7730.2,$55227.42
Isador,Poxon,FL,Health Coach III,$46673.60,23,824,79,M,$355768.74,3.9,4199.74,$45937.09
Emeline,Bromage,TX,Paralegal,$42501.99,6,844,58,F,$182644.08,3.8,6630.89,$66033.91
Matty,Naire,TX,Associate Professor,$28268.33,2,379,46,M,$315930.84,2.7,8151.36,$40134.75
Joanie,Castaignet,LA,Administrative Assistant III,$31529.57,3,595,44,F,$144071.63,3.7,6547.97,$33306.93
Kally,Basnett,NY,Staff Accountant IV,$56328.99,5,641,19,F,$388645.45,3.7,-221.83,$3670.58
Gerladina,Amoss,VA,Computer Systems Analyst I,$55510.28,8,536,59,F,$383706.48,3.0,2627.23,$25090.30
Pollyanna,Taylder,WV,Desktop Support Technician,$45739.11,18,741,69,F,$192682.76,3.6,-894.34,$19089.82
Ellwood,Olyonov,IL,Chemical Engineer,$54522.13,30,795,50,M,$189340.24,3.0,6014.96,$34037.85
Lorain,Jedrzaszkiewicz,NY,Developer III,$37691.64,4,669,29,F,$51037.87,3.4,3203.3,$21426.15
Kellen,McAuslan,IL,Geological Engineer,$31595.07,4,463,32,M,$111426.47,2.6,8646.07,$14320.83
Charlena,Twinbrow,NY,Geologist III,$36066.47,16,360,70,F,$280065.35,3.5,2028.51,$39986.35
Spenser,Shevell,NY,Research Associate,$29630.48,10,646,37,M,$390109.67,3.3,7151.39,$11706.00
Dacia,MacIlraith,CA,Project Manager,$51854.57,22,741,32,F,$125673.30,3.1,9983.58,$53171.39
Rowney,Scarborough,CA,Sales Representative,$57107.42,7,443,42,M,$478185.18,3.1,7583.93,$35401.08
Robers,Pankethman,OK,VP Accounting,$38793.11,2,350,74,M,$456809.52,3.6,9170.77,$51232.16
Ofelia,Scurman,CA,Marketing Manager,$36259.84,23,622,54,F,$38319.55,3.4,6996.49,$21680.41
Purcell,Casperri,NC,Tax Accountant,$47013.48,25,572,43,M,$103907.17,3.8,8073.77,$58944.61
Jeffie,Grover,KS,Recruiter,$41866.19,19,821,22,M,$144297.58,3.5,7221.82,$62414.32
Juliann,Maginn,TX,Programmer Analyst II,$48670.70,22,558,77,F,$250702.02,2.5,5851.18,$31531.74
Woodie,Luparto,MD,Research Nurse,$59172.89,16,765,80,M,$265489.00,3.8,6598.73,$54613.02
Elisa,Chittey,CA,Database Administrator IV,$56689.03,29,591,66,F,$38537.99,2.8,7488.57,$2966.68
Marita,Witheford,OH,Accountant I,$33512.65,18,522,18,F,$332662.67,3.3,7969.89,$74981.42
Beatriz,Peare,VA,Financial Advisor,$34939.90,14,573,59,F,$475314.26,3.6,1638.06,$23864.87
Vonnie,Ianiello,TN,Legal Assistant,$42136.07,18,714,49,F,$329257.36,3.7,5199.98,$70867.73
Costa,Wymer,NY,Statistician I,$58346.24,27,496,34,M,$171232.19,4.0,2910.13,$63423.68
Vale,Lomond,VA,Web Designer II,$47476.65,17,525,65,M,$145000.46,3.7,-724.53,$6721.89
Renault,Gonnel,NC,Marketing Assistant,$59164.36,3,821,69,M,$26254.51,2.7,6057.1,$67491.90
Berkley,Cluderay,CA,Geological Engineer,$42019.26,23,848,18,M,$353407.37,3.9,5847.96,$50116.43
Reilly,Dreghorn,TX,Account Executive,$53308.99,25,404,83,M,$126002.09,3.7,4668.59,$7185.11
Gena,Vigne,NY,Programmer Analyst II,$53631.26,15,511,47,F,$43151.24,2.9,-844.36,$10739.01
Allyn,Hamnett,OH,Dental Hygienist,$50793.92,23,756,18,M,$114452.27,3.1,4615.02,$6304.13
Ange,Croucher,NY,Graphic Designer,$56904.22,28,670,33,M,$443409.22,3.0,8145.48,$26411.05
Rennie,Treacy,NC,Desktop Support Technician,$42625.74,13,420,26,F,$44222.80,3.6,5384.47,$71718.92
Margaretta,Vaughten,KS,Structural Analysis Engineer,$33662.18,20,499,32,F,$346681.92,3.5,3454.74,$64601.49
Nathanael,Clingan,NC,Web Developer I,$47363.88,28,741,39,M,$143797.35,3.5,9769.59,$11153.95
Boone,Matusovsky,OK,Biostatistician III,$33472.21,18,383,59,M,$442526.73,3.3,6361.29,$65414.88
Fernande,Loveredge,VA,Tax Accountant,$56194.59,6,597,70,F,$423321.50,2.7,2350.84,$11540.77
Delia,Ferenczi,PA,Clinical Specialist,$58603.16,17,691,42,F,$78947.63,3.4,4496.55,$7786.57
Giustina,Andor,UT,Account Executive,$59141.59,14,651,39,F,$25164.96,2.9,302.94,$27531.91
Wiatt,Di Pietro,OR,Help Desk Technician,$30377.58,6,514,70,M,$322860.11,2.9,-610.11,$65817.68
Meryl,Streeter,FL,Tax Accountant,$59814.86,30,624,36,F,$255656.47,3.6,6471.11,$67571.02
Tamarah,Sargeaunt,OK,Help Desk Technician,$54200.57,10,841,36,F,$44134.02,2.8,11.63,$42278.15
Erda,Shakspeare,FL,Junior Executive,$48527.40,20,630,44,F,$284008.28,3.5,5242.5,$12113.24
Smitty,Robison,GA,Compensation Analyst,$57338.13,15,355,37,M,$494896.02,3.5,-747.28,$43684.79
Wells,Fasler,ND,Human Resources Manager,$32718.50,13,503,37,M,$455186.98,3.3,5264.31,$68330.01
Calla,Myring,WI,Accounting Assistant I,$26972.63,29,705,70,F,$409203.26,2.6,5517.18,$27818.08
Halsy,Whitehorne,TX,Analog Circuit Design manager,$40239.91,7,650,79,M,$437091.12,3.2,2216.07,$55094.25
Nancee,Meharry,MD,Staff Scientist,$35279.37,1,492,42,F,$230355.79,3.4,7941.09,$36960.63
Adrea,Etridge,TX,Human Resources Assistant I,$46677.86,2,698,53,F,$67356.48,3.5,-860.18,$50770.36
Bryana,Simmig,CA,Geological Engineer,$40592.94,6,709,30,F,$65690.46,3.8,737.21,$34925.37
Tobye,Sams,TX,Analyst Programmer,$58702.15,20,702,30,F,$97039.36,2.9,1563.17,$19735.00
Karrah,Deschlein,FL,Geologist I,$56430.66,23,643,28,F,$473783.58,2.7,-430.99,$37851.29
Neil,Avory,TX,Nuclear Power Engineer,$54949.32,7,771,71,M,$226665.63,2.6,4190.03,$14952.34
Teddy,Marty,SC,Recruiting Manager,$29800.75,17,401,56,F,$334848.12,2.9,2785.52,$24158.52
Emmie,Gelletly,NY,Sales Representative,$55954.43,5,362,22,F,$6719.21,3.5,7929.32,$28972.61
Hildagard,Greir,TX,Statistician II,$38614.69,21,500,33,F,$105058.62,3.7,7236.23,$63970.91
Keri,Ballinghall,NY,Editor,$48302.38,10,618,50,F,$140929.75,3.8,7778.0,$1866.93
Darci,Eede,TN,Structural Engineer,$54084.66,22,646,28,F,$104968.45,3.8,1135.79,$58324.31
Conrado,Carlens,OH,Senior Sales Associate,$45068.30,26,730,36,M,$22179.41,2.5,745.45,$42841.48
Zacharia,Blakeney,CA,Automation Specialist III,$48451.59,30,422,76,M,$403427.18,3.6,9033.47,$72290.11
Burt,Toothill,WA,VP Sales,$57532.68,6,772,38,M,$290340.66,2.6,208.65,$63858.82
Alaine,Morrissey,NY,Recruiter,$36398.45,10,787,80,F,$365065.15,3.4,7767.05,$43519.29
Tobe,Tellenbrok,NY,Environmental Specialist,$36793.40,15,423,18,M,$145572.33,3.4,9193.0,$67316.11
Sadie,Kirley,OR,Staff Scientist,$46851.92,24,367,36,F,$39364.07,3.0,-129.12,$62537.53
Coleman,Prescote,AL,Accountant III,$47034.13,17,510,60,M,$379922.96,3.8,6921.88,$58013.24
Marlee,Jickles,PA,Payment Adjustment Coordinator,$47291.37,10,473,64,F,$345801.13,3.6,6592.52,$9862.54
Hilde,de Clerc,TX,VP Product Management,$49153.86,27,780,29,F,$104400.57,3.3,6169.14,$62241.20
Constance,Piggin,NY,Database Administrator IV,$47744.26,11,409,72,F,$62799.21,3.7,1717.01,$28608.72
Bertina,Ferronel,FL,Research Nurse,$53515.39,7,745,64,F,$152451.70,3.7,1580.22,$21756.29
Marley,Turl,NC,Speech Pathologist,$38283.63,7,447,47,F,$94519.69,3.6,1073.7,$31231.39
Shelba,Rogez,NY,Food Chemist,$41577.95,22,438,44,F,$88744.81,2.7,7082.69,$7716.25
Whitney,Gurnett,OH,Chief Design Engineer,$38307.58,22,545,53,F,$134998.48,3.2,1402.81,$60568.07
Alikee,Kings,TX,Paralegal,$28186.81,2,690,79,F,$117870.65,3.6,3784.03,$33937.53
Patrick,Atley,KY,Teacher,$30766.41,8,815,27,M,$23068.84,2.6,8552.26,$17607.71
Ranice,Isenor,TX,Dental Hygienist,$27159.10,20,431,62,F,$70614.99,3.3,2004.63,$4137.67
Fallon,Le Gallo,TX,Physical Therapy Assistant,$42906.83,24,717,36,F,$27667.65,4.0,6919.11,$14665.72
Brnaba,Keech,NE,Financial Advisor,$31425.72,3,569,72,M,$232289.62,3.5,4327.87,$33640.39
Dallas,Senyard,TX,Chief Design Engineer,$27349.95,13,512,52,M,$250686.67,3.5,8570.64,$64376.33
Phyllys,Adolphine,GA,Web Developer III,$45986.70,8,460,73,F,$209253.93,4.0,8876.49,$24488.04
Karylin,Salmon,TN,VP Quality Control,$49413.49,1,411,58,F,$46324.73,2.5,9480.36,$50769.64
Dena,Klauer,NY,Cost Accountant,$28073.99,1,494,22,F,$422669.71,3.0,8379.77,$36902.21
Wakefield,Coldrick,MO,Occupational Therapist,$45189.87,28,592,51,M,$145812.34,3.6,1916.07,$49439.59
Coreen,Hindsberg,LA,Marketing Assistant,$51162.74,19,841,52,F,$181724.04,2.8,6728.25,$68945.49
Vivien,Coode,WI,Mechanical Systems Engineer,$55784.93,17,487,46,F,$444364.82,4.0,2340.89,$14835.09
Cassie,Tupp,CA,Community Outreach Specialist,$35167.58,6,789,38,M,$42690.70,3.1,4874.21,$55010.25
Caria,Jesson,CA,Web Designer IV,$41728.44,22,421,64,F,$389411.20,3.3,1340.94,$9187.95
Leilah,Blastock,AZ,Pharmacist,$33387.76,11,552,59,F,$487318.69,3.9,5507.85,$9010.15
Ezmeralda,Broadway,NC,Systems Administrator III,$58564.59,9,439,44,F,$101888.88,3.6,6853.85,$67657.37
Clemens,Wicher,MD,VP Quality Control,$48330.42,5,523,39,M,$472134.62,2.9,6263.37,$2083.27
Zacherie,Weir,DC,Account Executive,$38954.12,28,675,21,M,$99161.09,3.2,6945.68,$14199.22
Filide,Bande,OH,Structural Engineer,$47267.61,19,465,39,F,$57882.78,2.8,9447.58,$297.49
Kerstin,Kellart,UT,Budget/Accounting Analyst IV,$29745.47,17,562,76,F,$414339.74,3.5,4560.36,$36950.12
Freddy,Tommei,WA,Programmer II,$35718.91,29,770,73,F,$128784.39,3.7,2450.01,$9230.42
Bram,Danzey,CA,Accounting Assistant IV,$50887.80,24,767,34,M,$123185.01,2.8,6652.0,$44330.41
Ainslee,Orridge,AR,Occupational Therapist,$32892.80,22,683,61,F,$420366.43,3.4,2493.81,$4231.69
Gino,Gaymer,PA,Pharmacist,$44679.44,29,445,48,M,$273078.16,3.3,8672.8,$35776.39
Anjela,Francesconi,WV,Research Nurse,$47993.74,19,767,45,F,$193574.53,3.6,3192.98,$27251.12
Liesa,Salling,MN,Graphic Designer,$50255.85,12,764,21,F,$38570.11,2.5,3129.53,$45208.14
Elset,Redshaw,NE,Environmental Tech,$53181.54,18,819,34,F,$174629.89,3.9,2717.82,$1944.73
Lilah,Saggs,FL,VP Product Management,$30327.12,20,363,68,F,$365067.66,3.9,3919.46,$18176.57
Angeli,Rawsthorn,TX,Engineer I,$29086.94,23,745,55,M,$205772.60,3.5,9387.26,$7045.02
Spike,Shower,ME,Senior Sales Associate,$54541.23,3,604,32,M,$356219.91,3.8,8659.14,$31776.63
Danny,Yurin,FL,Cost Accountant,$26773.78,23,361,34,F,$36881.29,3.0,3175.0,$43916.31
Ernestus,Fishley,DC,Programmer III,$48813.31,14,710,22,M,$421756.49,3.9,-785.3,$56686.67
Brandyn,Aingell,ID,VP Product Management,$44654.76,2,370,30,M,$9797.11,3.8,9308.12,$21871.90
Roseanna,Beet,CA,Director of Sales,$36831.86,10,545,83,F,$64390.34,3.6,2379.65,$62408.27
Georgie,Leary,PA,Budget/Accounting Analyst IV,$50107.40,19,406,23,M,$29962.47,2.5,4858.75,$43781.14
Jammie,Tuckwood,WA,VP Quality Control,$49389.10,11,807,68,F,$343728.45,2.6,7031.33,$72028.28
Whit,Jonathon,TX,Financial Advisor,$47544.29,15,623,77,M,$211750.13,3.1,8499.25,$25995.70
Lenee,Bertot,SC,Executive Secretary,$54099.06,28,621,37,F,$483745.83,3.1,4039.57,$2972.21
Roland,Fildes,NC,GIS Technical Architect,$39965.43,25,595,23,M,$444104.21,2.9,5868.49,$53869.90
Charmian,Scarfe,LA,VP Accounting,$26659.65,14,392,63,F,$397527.51,3.4,1009.59,$46622.48
Jo-ann,Lodwick,PA,Electrical Engineer,$45187.76,15,835,65,F,$53179.91,3.1,7790.31,$3873.05
Timoteo,Gibbett,FL,Design Engineer,$35107.31,29,560,68,M,$144746.06,2.7,7619.71,$35252.80
